facility_id,drg_code,total_discharges,avg_submitted_charges,avg_total_payment,avg_medicare_payment,state,state_drg_avg,pct_of_state_avg
240066,291,38,34240.578947,8735.5789474,7123.2894737,MN,11339.093591893334,77.03948182988218
240069,291,30,27568.4,10599.266667,9585.9333333,MN,11339.093591893334,93.47543153341411
240071,291,42,29205.47619,11613.02381,10584.452381,MN,11339.093591893334,102.41580348452639
240075,291,76,27310.157895,10510.368421,9100.6447368,MN,11339.093591893334,92.69143371842512
240076,291,46,27771.347826,10844.869565,9697.0434783,MN,11339.093591893334,95.64141504884775
240078,291,163,47762.705521,9961.7300613,8345.1779141,MN,11339.093591893334,87.8529662055347
240080,291,115,109060.36522,20075.886957,13640.0,MN,11339.093591893334,177.05019183678726
240084,291,37,28888.162162,10971.351351,9624.8648649,MN,11339.093591893334,96.75686387176269
240088,291,44,16540.363636,11921.545455,10634.181818,MN,11339.093591893334,105.13667039068342
240093,291,115,34184.443478,10600.26087,9399.3130435,MN,11339.093591893334,93.4841994564579
240100,291,81,36780.703704,10207.91358,8128.8148148,MN,11339.093591893334,90.02407024224539
240101,291,45,21675.533333,13596.866667,12461.044444,MN,11339.093591893334,119.91140699924038
240104,291,75,35849.12,10224.28,9248.28,MN,11339.093591893334,90.1684064704224
240106,291,157,36297.33121,11904.216561,9467.5859873,MN,11339.093591893334,104.98384605900677
240115,291,314,39371.61465,9433.2675159,8217.4171975,MN,11339.093591893334,83.1924301484215
240141,291,43,44351.372093,12089.116279,10974.883721,MN,11339.093591893334,106.61448537335365
240166,291,48,19743.270833,13209.5625,12210.479167,MN,11339.093591893334,116.49575332409216
240187,291,41,22512.195122,12375.341463,11137.390244,MN,11339.093591893334,109.13871874068941
240207,291,94,37236.202128,9770.0957447,7899.2021277,MN,11339.093591893334,86.16293414920698
240210,291,139,68487.143885,10309.143885,8923.9568345,MN,11339.093591893334,90.916825065897
240213,291,74,46865.756757,9836.4594595,8219.4459459,MN,11339.093591893334,86.74819887307736
240214,291,66,34689.045455,10334.939394,8381.7575758,MN,11339.093591893334,91.14431687369408
250001,291,133,29899.571429,14208.684211,10933.075188,MS,9531.722895033334,149.0673235832703
250002,291,27,16309.888889,9439.3333333,8431.9259259,MS,9531.722895033334,99.03071498457561
250004,291,335,27449.402985,9398.1552239,8029.7164179,MS,9531.722895033334,98.5987037956912
250006,291,62,28962.677419,9196.8709677,8083.5,MS,9531.722895033334,96.4869737504873
250007,291,24,104055.54167,9960.625,8943.9583333,MS,9531.722895033334,104.49973325588549
250009,291,132,31135.05303,9806.5378788,7964.3712121,MS,9531.722895033334,102.8831616990236
250019,291,258,91049.949612,9090.4767442,7959.7286822,MS,9531.722895033334,95.37076186863077
250020,291,31,18181.419355,10167.645161,9238.6129032,MS,9531.722895033334,106.67164030018145
250025,291,26,24662.730769,9086.9230769,8348.4615385,MS,9531.722895033334,95.333479340182
250031,291,86,102688.09302,9152.127907,8063.744186,MS,9531.722895033334,96.01756164951955
250034,291,286,31996.437063,9032.5454545,7163.013986,MS,9531.722895033334,94.7629883282335
250036,291,18,15004.666667,9857.7222222,8812.8333333,MS,9531.722895033334,103.42015111807892
250038,291,22,71984.181818,12031.045455,11087.590909,MS,9531.722895033334,126.22109966361886
250040,291,188,54847.909574,8599.3031915,7576.5159574,MS,9531.722895033334,90.21772124723446
250044,291,25,37710.08,10565.0,9285.0,MS,9531.722895033334,110.84040226877634
250048,291,295,24830.305085,8507.4983051,7208.2338983,MS,9531.722895033334,89.25457022604986
250050,291,16,22957.4375,9631.375,8931.375,MS,9531.722895033334,101.04547840997971
250057,291,33,17723.0,9778.2727273,8600.5454545,MS,9531.722895033334,102.58662400262533
250058,291,99,21312.020202,8649.6868687,7607.7070707,MS,9531.722895033334,90.74631065079606
250067,291,19,18492.368421,10697.526316,9434.3684211,MS,9531.722895033334,112.23077332193665
250069,291,57,19231.333333,9203.8245614,8025.6491228,MS,9531.722895033334,96.5599258681325
250072,291,17,103161.35294,10345.235294,9404.0588235,MS,9531.722895033334,108.53478859934714
250077,291,27,16538.555556,10182.37037,8730.9259259,MS,9531.722895033334,106.82612663137425
250078,291,295,28253.271186,8861.6644068,7549.9762712,MS,9531.722895033334,92.97022693995355
250082,291,35,26781.314286,9572.5714286,7764.1142857,MS,9531.722895033334,100.42855351562888
250084,291,41,110281.65854,11086.560976,9058.6097561,MS,9531.722895033334,116.3122459401001
250093,291,53,51139.679245,9327.1509434,8100.6603774,MS,9531.722895033334,97.8537778124044
250094,291,70,106852.0,11130.985714,9036.0,MS,9531.722895033334,116.77831842761594
250097,291,87,20325.149425,7986.5172414,7103.7586207,MS,9531.722895033334,83.78881057863642
250099,291,14,19216.0,9032.8571429,8347.1428571,MS,9531.722895033334,94.76625833936826
250100,291,159,33305.295597,9294.2327044,7448.3710692,MS,9531.722895033334,97.50842325937651
250102,291,288,45045.958333,8237.9513889,7278.2986111,MS,9531.722895033334,86.42667731342175
250104,291,153,28747.124183,8078.3986928,6938.4117647,MS,9531.722895033334,84.7527648648849
250117,291,15,26240.133333,6627.5333333,5267.5333333,MS,9531.722895033334,69.53132614412645
250123,291,44,95997.0,9522.0681818,8386.7045455,MS,9531.722895033334,99.8987096735852
250138,291,23,91773.391304,8371.9130435,7328.4347826,MS,9531.722895033334,87.83210690967871
250141,291,205,43095.878049,8970.502439,7456.0926829,MS,9531.722895033334,94.11207750987214
250167,291,90,36468.655556,9486.1666667,7822.1444444,MS,9531.722895033334,99.52205672746665
250168,291,51,15185.411765,9561.3333333,8495.5294118,MS,9531.722895033334,100.3106514802491
260001,291,128,33951.875,8883.453125,7974.6171875,MO,10522.245586946552,84.42544941186729
260005,291,113,30059.106195,9673.5044248,8225.9911504,MO,10522.245586946552,91.93384002365936
260006,291,224,39386.325893,11717.441964,10600.736607,MO,10522.245586946552,111.358757664202
260009,291,64,25517.859375,9319.015625,8182.40625,MO,10522.245586946552,88.56489375766682
260011,291,51,31185.921569,8590.8431373,7399.5294118,MO,10522.245586946552,81.64457925176573
260017,291,144,59619.944444,11916.041667,10467.993056,MO,10522.245586946552,113.24618465266131
260020,291,314,43923.843949,9905.9617834,8836.3980892,MO,10522.245586946552,94.14303915971047
260022,291,39,72798.025641,13951.692308,12761.948718,MO,10522.245586946552,132.59234630778693
260023,291,133,34093.172932,9191.1729323,8382.1503759,MO,10522.245586946552,87.34991838341215
260024,291,17,18434.882353,10706.176471,9672.6470588,MO,10522.245586946552,101.74801930380359
260025,291,96,24886.25,10085.666667,8977.0,MO,10522.245586946552,95.85089592958984
260027,291,66,95369.484848,11501.060606,9680.7121212,MO,10522.245586946552,109.30233960959552
260032,291,291,61369.323024,14057.941581,11491.350515,MO,10522.245586946552,133.60210484385274
260040,291,241,37074.568465,9421.879668,8278.5394191,MO,10522.245586946552,89.5424801687615
260047,291,66,24966.909091,9749.0151515,8619.2272727,,,
260048,291,37,29307.918919,24682.486486,22343.405405,MO,10522.245586946552,234.57432429271597
260050,291,21,20600.095238,14349.571429,13285.0,,,
260052,291,110,30404.090909,9928.0545455,8526.7363636,MO,10522.245586946552,94.35300158567216
260057,291,20,33477.5,10168.7,9506.85,MO,10522.245586946552,96.64001772221373
260059,291,37,21395.918919,12459.72973,11421.891892,MO,10522.245586946552,118.41321918447719
260062,291,128,58781.5,9795.8671875,7856.3671875,MO,10522.245586946552,93.09673592538397
260065,291,250,39110.436,9320.96,8212.012,MO,10522.245586946552,88.58337246531465
260068,291,197,29156.715736,7761.7360406,6659.4010152,MO,10522.245586946552,73.76501504801293
260077,291,239,31216.058577,9239.6025105,7890.9958159,MO,10522.245586946552,87.8101773442948
260078,291,51,35158.784314,9267.372549,8220.5294118,MO,10522.245586946552,88.0740947587909
260081,291,154,32037.883117,9247.3116883,7882.8506494,MO,10522.245586946552,87.8834428629172
260085,291,51,52747.019608,8587.6470588,6796.4117647,MO,10522.245586946552,81.61420476113452
260091,291,125,31704.896,12478.504,11059.272,MO,10522.245586946552,118.59164374076481
260094,291,75,40396.44,9066.04,7936.6533333,MO,10522.245586946552,86.1606956907273
260095,291,98,95579.285714,9594.9387755,8276.4795918,MO,10522.245586946552,91.1871776439344
260096,291,250,46092.324,9044.932,7972.388,MO,10522.245586946552,85.9600921234984
260097,291,34,30719.911765,13368.647059,12206.323529,MO,10522.245586946552,127.05127388002208
260102,291,11,13070.0,21615.636364,20306.545455,MO,10522.245586946552,205.4279781381974
260104,291,136,36766.625,9481.4338235,8402.8897059,MO,10522.245586946552,90.10846349435391
260105,291,78,44326.846154,16910.192308,12138.128205,MO,10522.245586946552,160.70896814058457
260108,291,355,40155.185915,8490.5464789,7281.1352113,MO,10522.245586946552,80.6913924289413
260110,291,83,45098.46988,8790.3975904,7847.4578313,MO,10522.245586946552,83.5410798746704
260113,291,51,38115.529412,10485.843137,9749.7647059,MO,10522.245586946552,99.6540429545599
260119,291,133,80900.473684,8866.1503759,7989.924812,MO,10522.245586946552,84.26100971164338
260137,291,208,52973.798077,9017.6586538,7561.8269231,MO,10522.245586946552,85.70089511108657
260138,291,168,72348.02381,11640.083333,8958.297619,MO,10522.245586946552,110.62356639385217
260141,291,142,48924.633803,11762.352113,10623.767606,MO,10522.245586946552,111.78556911456117
260160,291,11,22642.181818,10956.363636,10087.636364,MO,10522.245586946552,104.12571675376971
260162,291,30,28068.8,8836.8,7827.7666667,MO,10522.245586946552,83.98207328445703
260163,291,88,29210.625,9800.8409091,8494.4318182,MO,10522.245586946552,93.1440045579102
260175,291,35,24563.485714,10504.457143,9451.7714286,MO,10522.245586946552,99.83094441391275
260176,291,17,52476.470588,10678.647059,8317.4705882,MO,10522.245586946552,101.48638872530664
260177,291,122,34136.836066,8813.0819672,7366.9098361,MO,10522.245586946552,83.7566648143352
260179,291,289,36807.605536,8915.7508651,7677.349481,MO,10522.245586946552,84.73239662986482
260180,291,257,49750.338521,11070.319066,10031.992218,MO,10522.245586946552,105.20871209975715
260183,291,131,51898.145038,8755.4045802,7913.3282443,MO,10522.245586946552,83.2085176862017
260186,291,71,28838.661972,10494.140845,9591.0,MO,10522.245586946552,99.73290167280055
260190,291,55,65034.072727,8282.8545455,7009.6909091,MO,10522.245586946552,78.71755583974732
260191,291,117,41698.213675,8249.8376068,7108.7863248,MO,10522.245586946552,78.4037735921541
260193,291,41,43848.536585,8414.9756098,7072.9268293,MO,10522.245586946552,79.97319146627085
260195,291,21,22540.428571,10552.285714,9435.9047619,MO,10522.245586946552,100.28549159782693
260200,291,157,32966.43949,8320.3375796,7063.1847134,MO,10522.245586946552,79.07378240555282
260214,291,46,69755.565217,9580.3043478,6388.3695652,MO,10522.245586946552,91.04809680250114
260216,291,324,61429.302469,8826.6450617,6774.4382716,MO,10522.245586946552,83.88556405345602
260219,291,46,35233.065217,9242.5217391,8060.8695652,MO,10522.245586946552,87.83792074351389
270003,291,81,32027.209877,9828.7407407,8642.3580247,MT,9871.8483266,99.56332811775637
270004,291,142,25961.746479,10279.267606,9020.5633803,MT,9871.8483266,104.12708204098107
270012,291,83,35009.421687,9449.253012,8140.8795181,MT,9871.8483266,95.71918752579185
270014,291,147,22829.897959,10098.387755,8577.2585034,MT,9871.8483266,102.29480256285524
270017,291,42,37489.142857,11399.809524,10237.904762,MT,9871.8483266,115.47796468147573
270023,291,22,34611.545455,10103.818182,8311.6363636,MT,9871.8483266,102.34981178524542
270032,291,13,29817.384615,11372.692308,10388.076923,,,
270049,291,113,26767.654867,9509.0530973,8233.079646,MT,9871.8483266,96.32495134348412
270051,291,115,28285.13913,9709.8695652,8576.7304348,MT,9871.8483266,98.3591850680734
270057,291,74,24840.905405,9635.2837838,8486.5540541,MT,9871.8483266,97.60364488013283
270086,291,30,29460.533333,8705.0,7478.3333333,MT,9871.8483266,88.18004199420395
280003,291,244,35003.872951,10018.086066,7742.9016393,NE,10074.888572245,99.43619717639872
280009,291,73,45787.136986,9354.0273973,8377.3287671,NE,10074.888572245,92.84497123937552
280013,291,142,41051.246479,15606.528169,10016.084507,NE,10074.888572245,154.90521862439198
280020,291,80,42322.1875,9762.95,8559.2,NE,10074.888572245,96.90380126779418
280023,291,72,38693.833333,9058.1805556,7782.7777778,NE,10074.888572245,89.90849368353415
280032,291,55,40708.236364,9088.3090909,8050.8181818,NE,10074.888572245,90.20753952492441
280040,291,187,27554.336898,9055.5828877,7823.631016,NE,10074.888572245,89.88271009415377
280060,291,148,45007.608108,13115.101351,11000.864865,NE,10074.888572245,130.17614296132655
280061,291,74,52042.824324,11106.22973,9987.8243243,NE,10074.888572245,110.23675001822065
280065,291,121,38320.801653,9568.9421488,8585.214876,NE,10074.888572245,94.97814373015683
280077,291,57,46852.333333,11930.017544,10947.561404,NE,10074.888572245,118.41339443560337
280081,291,56,33697.428571,10810.285714,9882.5,NE,10074.888572245,107.29930794253073
280105,291,23,33924.347826,8085.0869565,7180.7391304,NE,10074.888572245,80.24988959950741
280111,291,31,29561.193548,12424.645161,11393.806452,NE,10074.888572245,123.32290398951184
280125,291,69,29719.289855,10853.26087,9746.0144928,NE,10074.888572245,107.72586507705222
280128,291,55,20241.036364,7689.2727273,6700.1818182,NE,10074.888572245,76.32116893563409
280130,291,102,39018.186275,8342.2352941,7429.372549,NE,10074.888572245,82.80225864811813
280132,291,106,28479.830189,8117.990566,7221.2264151,NE,10074.888572245,80.57647990632873
280134,291,51,33025.941176,7867.0392157,6801.2352941,NE,10074.888572245,78.08562009680846
280139,291,26,33572.269231,9644.0,8080.8076923,NE,10074.888572245,95.72314304862843
290001,291,333,43340.468468,10979.483483,8975.9159159,NV,11888.836379444445,92.35120353732265
290003,291,214,137133.65421,11547.682243,10198.257009,NV,11888.836379444445,97.1304665523508
290005,291,43,36956.72093,11281.906977,10509.813953,NV,11888.836379444445,94.89496378725664
290007,291,111,89342.063063,19065.27027,13131.855856,NV,11888.836379444445,160.36279465468516
290008,291,38,44107.315789,14264.263158,11189.710526,NV,11888.836379444445,119.9803134868827
290009,291,95,28874.221053,10223.557895,9097.9894737,NV,11888.836379444445,85.99292284547143
290019,291,184,37556.597826,11683.559783,10444.652174,NV,11888.836379444445,98.2733667964397
290021,291,75,139287.0,13358.546667,11422.4,NV,11888.836379444445,112.36210374714766
290032,291,47,86312.255319,10455.553191,9023.5106383,NV,11888.836379444445,87.94429376686047
290039,291,292,128177.56849,14102.349315,10838.503425,NV,11888.836379444445,118.61841533442814
290041,291,107,165116.46729,11044.11215,9058.4766355,NV,11888.836379444445,92.89481154854687
290045,291,218,91008.738532,10310.880734,8985.3944954,NV,11888.836379444445,86.72741725865873
290046,291,123,133499.28455,11979.666667,9470.4065041,NV,11888.836379444445,100.76399644722673
290047,291,71,87390.098592,11725.873239,9580.4084507,NV,11888.836379444445,98.62927594220908
290049,291,71,33057.521127,10378.605634,7626.4647887,NV,11888.836379444445,87.29706846621589
290053,291,73,77164.178082,10401.342466,9052.9863014,NV,11888.836379444445,87.4883136921937
290054,291,126,147257.39683,10020.761905,8600.7777778,NV,11888.836379444445,84.28715464808391
290057,291,169,160948.26036,11175.639053,8834.5621302,NV,11888.836379444445,94.0011174880197
290061,291,27,95966.851852,11340.481481,7306.0740741,,,
300001,291,197,37151.502538,10221.746193,9186.4365482,NH,10886.659281623077,93.89240471826409
300003,291,136,44552.441176,15182.139706,12862.080882,NH,10886.659281623077,139.45636869179685
300005,291,96,38950.5,12362.645833,11450.59375,NH,10886.659281623077,113.55775461686784
300011,291,146,29819.863014,9783.5136986,7839.3082192,NH,10886.659281623077,89.86699634400048
300012,291,154,28685.37013,10433.136364,9133.9935065,NH,10886.659281623077,95.83414061291847
300014,291,22,42718.363636,10621.727273,7994.3636364,NH,10886.659281623077,97.56645264842368
300017,291,93,65092.236559,9049.6989247,7850.3010753,NH,10886.659281623077,83.12650089064599
300018,291,213,32493.126761,9553.1784038,8195.6431925,NH,10886.659281623077,87.75123898592085
300019,291,107,27558.373832,11765.626168,10306.0,NH,10886.659281623077,108.07379806457836
300020,291,150,25745.586667,10011.16,8131.6333333,NH,10886.659281623077,91.95805380718639
300023,291,133,36454.609023,11635.533835,10601.278195,NH,10886.659281623077,106.8788278755177
300029,291,101,68859.742574,10935.544554,9482.7326733,NH,10886.659281623077,100.44903832399203
300034,291,274,34585.923358,9970.919708,8818.8394161,NH,10886.659281623077,91.58842441988732
310001,291,313,102959.09585,17649.811502,14047.009585,NJ,13246.650137255,133.2398102095375
310002,291,85,126976.38824,23262.105882,17925.082353,NJ,13246.650137255,175.6074603086062
310003,291,90,88803.466667,18860.266667,13382.577778,NJ,13246.650137255,142.37763111110797
310005,291,143,48813.65035,11219.412587,9588.979021,NJ,13246.650137255,84.6962248625139
310006,291,88,48853.693182,14769.375,11318.227273,NJ,13246.650137255,111.4951693218082
310008,291,176,47466.869318,11247.522727,9361.4261364,NJ,13246.650137255,84.90843051231016
310009,291,125,93517.672,13424.232,11696.576,NJ,13246.650137255,101.34057939860257
310010,291,253,72132.339921,10885.826087,9360.5770751,NJ,13246.650137255,82.17795423149738
310011,291,204,48301.196078,9607.127451,8472.7647059,NJ,13246.650137255,72.52495801924161
310012,291,407,61931.257985,10791.945946,9572.2063882,NJ,13246.650137255,81.46924568988678
310014,291,202,78397.341584,14338.985149,11452.707921,NJ,13246.650137255,108.24612260780488
310015,291,609,101844.97865,13140.499179,10699.10509,NJ,13246.650137255,99.19865809729164
310016,291,44,299831.75,14740.863636,12575.181818,NJ,13246.650137255,111.2799348005928
310017,291,176,85376.977273,10216.840909,9099.7272727,NJ,13246.650137255,77.12773269572557
310019,291,175,119631.90857,17114.954286,14062.691429,NJ,13246.650137255,129.2021311702477
310022,291,478,98608.276151,10301.288703,8848.5439331,NJ,13246.650137255,77.76523571063873
310024,291,93,86008.225806,10046.268817,8592.3225806,NJ,13246.650137255,75.84007060581892
310025,291,94,277173.25532,15469.489362,11966.265957,NJ,13246.650137255,116.78038750712882
310027,291,62,53772.629032,14466.596774,13057.387097,NJ,13246.650137255,109.2094727656014
310028,291,201,143485.0398,9640.119403,8501.6517413,NJ,13246.650137255,72.77401685040387
310029,291,182,90363.983516,13006.445055,9820.2637363,NJ,13246.650137255,98.18667300965816
310031,291,176,79853.573864,14338.613636,12274.573864,NJ,13246.650137255,108.24331802705314
310032,291,233,68239.875536,14482.386266,11230.111588,NJ,13246.650137255,109.32866887810077
310034,291,201,79507.278607,9919.0199005,8416.1641791,NJ,13246.650137255,74.87945856291364
310038,291,380,149628.51316,16912.128947,12649.373684,NJ,13246.650137255,127.67098679111466
310039,291,193,71762.632124,12634.041451,9859.5284974,NJ,13246.650137255,95.37536901852573
310040,291,26,340945.07692,18974.038462,14479.807692,NJ,13246.650137255,143.23650330763428
310041,291,509,80654.288802,10614.75835,8697.194499,NJ,13246.650137255,80.13164264184012
310044,291,111,343029.45946,12795.009009,11326.117117,NJ,13246.650137255,96.59052572857797
310045,291,230,55232.282609,13399.865217,11303.956522,NJ,13246.650137255,101.15663264415882
310047,291,148,62153.891892,9826.4459459,8557.9391892,NJ,13246.650137255,74.18061052479989
310048,291,294,104194.97959,11133.040816,8779.0408163,NJ,13246.650137255,84.04419759444944
310050,291,207,51340.067633,11705.458937,10311.63285,NJ,13246.650137255,88.36542684915834
310051,291,310,77563.341935,13607.016129,10709.112903,NJ,13246.650137255,102.7204311128555
310052,291,416,86689.495192,12320.985577,9612.3605769,NJ,13246.650137255,93.01208569212791
310054,291,149,59510.067114,13426.362416,10929.704698,NJ,13246.650137255,101.35666207594308
310057,291,221,86927.877828,10390.190045,8886.2760181,NJ,13246.650137255,78.43635890841968
310060,291,134,89118.432836,13092.298507,10718.223881,NJ,13246.650137255,98.83478744697197
310061,291,75,78831.986667,9883.5733333,8790.5066667,NJ,13246.650137255,74.61186964924325
310064,291,291,62260.4811,11411.202749,9575.6185567,NJ,13246.650137255,86.14406382566887
310069,291,236,64467.025424,11566.940678,9486.6101695,NJ,13246.650137255,87.31974165656442
310070,291,114,176181.42982,15176.903509,12243.131579,NJ,13246.650137255,114.5716339734552
310073,291,465,88809.726882,13310.234409,9843.0623656,NJ,13246.650137255,100.48000265037706
310074,291,87,86439.126437,17540.977011,14633.678161,NJ,13246.650137255,132.41821010783394
310075,291,80,100590.2375,15615.85,12433.075,NJ,13246.650137255,117.88527543338554
310076,291,253,105916.92095,18718.592885,12282.960474,NJ,13246.650137255,141.3081246280949
310083,291,25,73029.88,12367.72,11727.72,NJ,13246.650137255,93.36488751383952
310084,291,125,85503.36,11013.416,9687.632,NJ,13246.650137255,83.14114048370439
310086,291,549,82838.819672,12158.26776,10058.721311,NJ,13246.650137255,91.78371613972031
310091,291,34,52659.411765,9769.8235294,8687.4705882,,,
310092,291,97,317991.51546,14069.71134,12125.092784,NJ,13246.650137255,106.2133535212062
310096,291,48,90920.375,18502.6875,14338.479167,NJ,13246.650137255,139.67823795665043
310108,291,285,83452.189474,12101.908772,9968.0561404,NJ,13246.650137255,91.35825772256551
310110,291,102,89343.235294,9605.6078431,7805.4607843,NJ,13246.650137255,72.51348638011585
310111,291,277,66514.173285,10732.718412,9191.1768953,NJ,13246.650137255,81.02213239417569
310112,291,152,68403.480263,9859.9013158,8368.1052632,NJ,13246.650137255,74.43316773400637
310113,291,207,64467.386473,9378.6811594,8138.7439614,NJ,13246.650137255,70.80039906106761
310115,291,96,103558.30208,9538.9895833,8246.0208333,NJ,13246.650137255,72.01057991614391
310118,291,19,120779.10526,11757.578947,9622.2631579,NJ,13246.650137255,88.75888488919081
310119,291,35,71731.828571,26479.085714,23175.6,NJ,13246.650137255,199.89269316874294
310130,291,62,63319.967742,10236.822581,9101.3387097,NJ,13246.650137255,77.27857590357782
320001,291,47,30272.787234,17907.085106,13679.914894,NM,11238.031408305264,159.34361148667097
320002,291,129,36565.689922,13193.077519,11757.023256,NM,11238.031408305264,117.39669555692731
320004,291,38,76746.763158,13037.710526,11934.131579,NM,11238.031408305264,116.01418480077139
320005,291,113,39216.690265,11682.115044,10578.035398,NM,11238.031408305264,103.951614117812
320006,291,52,72608.961538,8842.2884615,7424.8461538,NM,11238.031408305264,78.6818272723928
320009,291,138,74758.043478,8984.4347826,7594.6014493,NM,11238.031408305264,79.94669578837639
320017,291,15,51678.733333,9215.0666667,7876.4,NM,11238.031408305264,81.99894031164366
320018,291,53,58438.0,9224.6415094,7734.509434,NM,11238.031408305264,82.08414066704508
320021,291,288,34008.270833,10098.100694,7948.5625,NM,11238.031408305264,89.85649111584777
320022,291,31,27438.483871,10265.774194,7808.516129,NM,11238.031408305264,91.34850954779557
320033,291,12,40271.083333,18462.25,17399.25,NM,11238.031408305264,164.28366614419505
320061,291,11,38064.727273,13905.909091,12895.727273,NM,11238.031408305264,123.73972438556355
320063,291,25,53597.68,11215.88,9755.72,NM,11238.031408305264,99.80288889129734
320065,291,18,29289.888889,12606.722222,10662.888889,NM,11238.031408305264,112.17909760141114
320074,291,16,71567.3125,8923.875,6701.125,NM,11238.031408305264,79.40781330620746
320085,291,63,59684.460317,9570.7301587,8631.047619,NM,11238.031408305264,85.16376054641496
320086,291,13,56283.846154,8626.5384615,7117.2307692,NM,11238.031408305264,76.76200704622265
320089,291,30,24327.266667,8946.1666667,7644.1,,,
320090,291,14,28782.714286,9997.9285714,8855.0714286,NM,11238.031408305264,88.96512394520639
320091,291,32,14515.96875,7762.46875,6481.21875,NM,11238.031408305264,69.07320746819846
330005,291,291,32987.62543,12791.250859,10886.886598,NY,15032.848954795041,85.08866747390529
330006,291,15,80808.8,20562.4,19498.466667,NY,15032.848954795041,136.7831211624141
330008,291,23,12458.347826,11692.0,10214.956522,,,
330009,291,65,41932.753846,24246.0,21041.2,NY,15032.848954795041,161.2867931614934
330011,291,88,26288.829545,10645.170455,8752.8068182,NY,15032.848954795041,70.81272809306382
330013,291,111,44283.810811,12608.333333,9912.2792793,NY,15032.848954795041,83.8718819760263
330014,291,84,26825.095238,17920.083333,14801.535714,NY,15032.848954795041,119.20616901617981
330019,291,210,38803.061905,11907.066667,10841.795238,NY,15032.848954795041,79.20698666503924
330023,291,432,34999.858796,13388.62037,11048.289352,NY,15032.848954795041,89.06242862055379
330024,291,278,115053.15827,22529.741007,16221.874101,NY,15032.848954795041,149.87006837325848
330027,291,42,62408.166667,20282.97619,16325.52381,NY,15032.848954795041,134.92436630603092
330028,291,49,75696.102041,16742.163265,14194.734694,NY,15032.848954795041,111.37052807052743
330030,291,49,31120.714286,10146.77551,8369.9387755,NY,15032.848954795041,67.49735556122562
330033,291,20,28436.45,12062.1,11022.1,NY,15032.848954795041,80.23828374961847
330043,291,261,92068.59387,13520.283525,11475.938697,NY,15032.848954795041,89.93826496665108
330044,291,117,38356.324786,9872.5811966,8411.4017094,NY,15032.848954795041,65.67338783411999
330045,291,353,62006.167139,11478.849858,9737.9943343,NY,15032.848954795041,76.35844604384575
330046,291,140,104283.73571,18034.378571,15214.142857,NY,15032.848954795041,119.96647225839092
330047,291,70,28081.871429,9751.0857143,8688.2285714,NY,15032.848954795041,64.86518785376133
330049,291,113,28454.336283,12055.734513,10609.353982,NY,15032.848954795041,80.19593989969925
330055,291,281,96918.409253,15928.669039,13358.459075,NY,15032.848954795041,105.9590839161543
330056,291,44,92770.340909,20161.659091,15696.840909,NY,15032.848954795041,134.11735294904975
330057,291,256,43607.78125,9595.8671875,7892.0820313,NY,15032.848954795041,63.83265884168415
330058,291,33,19213.212121,9752.4545455,8017.0,NY,15032.848954795041,64.87429345446361
330059,291,443,153127.64786,23243.790068,15545.512415,NY,15032.848954795041,154.61999344166833
330065,291,17,24926.705882,11894.588235,9331.8823529,NY,15032.848954795041,79.12397889959489
330073,291,46,32211.282609,11071.26087,8978.9782609,NY,15032.848954795041,73.64712373078551
330074,291,63,15871.84127,8364.5555556,7072.9206349,NY,15032.848954795041,55.641851925425954
330078,291,78,26481.948718,11625.717949,9642.2179487,NY,15032.848954795041,77.33542713001007
330079,291,12,31448.166667,11362.666667,10162.666667,NY,15032.848954795041,75.58558395130845
330080,291,23,45858.956522,29663.347826,27187.26087,NY,15032.848954795041,197.32352739790056
330084,291,15,32049.933333,13748.2,12684.466667,,,
330085,291,50,19828.28,10928.88,9840.88,NY,15032.848954795041,72.6999920830975
330086,291,15,45790.333333,14643.8,10935.066667,NY,15032.848954795041,97.4120078238999
330090,291,72,31629.152778,13959.388889,11495.25,NY,15032.848954795041,92.85923733403415
330094,291,57,36755.578947,9975.1578947,8796.9824561,NY,15032.848954795041,66.35573818839053
330096,291,34,13384.735294,9795.8235294,8480.7647059,NY,15032.848954795041,65.16278823034018
330101,291,1022,146743.22016,20731.171233,16080.045988,NY,15032.848954795041,137.90580411830294
330102,291,57,24419.842105,9584.754386,8346.2280702,NY,15032.848954795041,63.7587353855687
330103,291,63,15835.904762,9026.2380952,7613.8253968,NY,15032.848954795041,60.04342970745338
330104,291,129,90466.914729,12791.310078,11616.116279,NY,15032.848954795041,85.08906140455795
330106,291,540,133030.78519,16746.722222,12613.062963,NY,15032.848954795041,111.40085470398
330107,291,165,62914.49697,12943.818182,11249.539394,NY,15032.848954795041,86.10356041574741
330115,291,32,18318.625,9517.625,8717.625,NY,15032.848954795041,63.312184061851795
330119,291,163,136560.36196,18315.834356,14600.779141,NY,15032.848954795041,121.83874401370727
330125,291,161,28836.84472,12622.745342,9526.9689441,NY,15032.848954795041,83.96775208716318
330126,291,362,66517.574586,13381.417127,11274.022099,NY,15032.848954795041,89.01451193475684
330127,291,135,68547.962963,23978.733333,20651.688889,NY,15032.848954795041,159.50890882430826
330128,291,73,70930.287671,32809.123288,30807.958904,NY,15032.848954795041,218.24953730766282
330135,291,71,75261.112676,11292.929577,10233.774648,NY,15032.848954795041,75.12168592233401
330136,291,116,26703.422414,14324.793103,12558.267241,NY,15032.848954795041,95.28994235274884
