location_id,city,state,state_full,zip,county,country
13619,MCCONNELLSBURG,PA,Pennsylvania,17233,FULTON,United States
13620,RENOVO,PA,Pennsylvania,17764,CLINTON,United States
13621,TROY,PA,Pennsylvania,16947,BRADFORD,United States
13622,MONTROSE,PA,Pennsylvania,18801,SUSQUEHANNA,United States
13623,TYRONE,PA,Pennsylvania,16686,BLAIR,United States
13624,CORRY,PA,Pennsylvania,16407,ERIE,United States
13625,SUSQUEHANNA,PA,Pennsylvania,18847,SUSQUEHANNA,United States
13626,BROOKVILLE,PA,Pennsylvania,15825,JEFFERSON,United States
13627,COUDERSPORT,PA,Pennsylvania,16915,POTTER,United States
13628,TITUSVILLE,PA,Pennsylvania,16354,CRAWFORD,United States
13629,SAINT MARYS,PA,Pennsylvania,15857,ELK,United States
13630,WELLSBORO,PA,Pennsylvania,16901,TIOGA,United States
13631,HASTINGS,PA,Pennsylvania,16646,CAMBRIA,United States
13632,KANE,PA,Pennsylvania,16735,MC KEAN,United States
13633,PHILADELPHIA,PA,Pennsylvania,19134,PHILADELPHIA,United States
13634,DANVILLE,PA,Pennsylvania,17821,MONTOUR,United States
13635,PHILADELPHIA,PA,Pennsylvania,19124,PHILADELPHIA,United States
13636,CLARKS SUMMIT,PA,Pennsylvania,18411,LACKAWANNA,United States
13637,WERNERSVILLE,PA,Pennsylvania,19565,BERKS,United States
13638,NORTH WARREN,PA,Pennsylvania,16365,WARREN,United States
13639,MT GRETNA,PA,Pennsylvania,17064,LEBANON,United States
13640,PHILADELPHIA,PA,Pennsylvania,19131,PHILADELPHIA,United States
13641,TORRANCE,PA,Pennsylvania,15779,WESTMORELAND,United States
13642,AMBLER,PA,Pennsylvania,19002,MONTGOMERY,United States
13643,CENTRE HALL,PA,Pennsylvania,16828,CENTRE,United States
13644,FORT WASHINGTON,PA,Pennsylvania,19034,MONTGOMERY,United States
13645,SHIPPENSBURG,PA,Pennsylvania,17257,CUMBERLAND,United States
13646,HARRISBURG,PA,Pennsylvania,17110,DAUPHIN,United States
13647,READING,PA,Pennsylvania,19601,BERKS,United States
13648,PHILADELPHIA,PA,Pennsylvania,19129,PHILADELPHIA,United States
13649,LANCASTER,PA,Pennsylvania,17603,LANCASTER,United States
13650,PHILADELPHIA,PA,Pennsylvania,19145,PHILADELPHIA,United States
13651,BERWICK,PA,Pennsylvania,18603,COLUMBIA,United States
13652,MOOSIC,PA,Pennsylvania,18507,LACKAWANNA,United States
13653,SAN JUAN,PR,Puerto Rico,907,SAN JUAN,US Territory
13654,PONCE,PR,Puerto Rico,717,PONCE,US Territory
13655,SAN JUAN,PR,Puerto Rico,918,SAN JUAN,US Territory
13656,HUMACAO,PR,Puerto Rico,791,HUMACAO,US Territory
13657,SANTURCE,PR,Puerto Rico,909,SAN JUAN,US Territory
13658,CASTANER,PR,Puerto Rico,631,LARES,US Territory
13659,HUMACAO,PR,Puerto Rico,792,HUMACAO,US Territory
13660,SAN JUAN,PR,Puerto Rico,936,SAN JUAN,US Territory
13661,CAYEY,PR,Puerto Rico,737,CAYEY,US Territory
13662,MAYAGUEZ,PR,Puerto Rico,681,MAYAGUEZ,US Territory
13663,RIO PIEDRAS,PR,Puerto Rico,926,SAN JUAN,US Territory
13664,AIBONITO,PR,Puerto Rico,705,AIBONITO,US Territory
13665,SAN JUAN,PR,Puerto Rico,910,SAN JUAN,US Territory
13666,SAN GERMAN,PR,Puerto Rico,683,SAN GERMAN,US Territory
13667,BAYAMON,PR,Puerto Rico,960,BAYAMON,US Territory
13668,SAN JUAN,PR,Puerto Rico,921,SAN JUAN,US Territory
13669,PONCE,PR,Puerto Rico,716,PONCE,US Territory
13670,GUAYAMA,PR,Puerto Rico,785,GUAYANILLA,US Territory
13671,RIO PIEDRAS,PR,Puerto Rico,927,SAN JUAN,US Territory
13672,AGUADILLA,PR,Puerto Rico,603,AGUADILLA,US Territory
13673,ARECIBO,PR,Puerto Rico,612,ARECIBO,US Territory
13674,SAN JUAN,PR,Puerto Rico,923,SAN JUAN,US Territory
13675,MAYAGUEZ,PR,Puerto Rico,682,MAYAGUEZ,US Territory
13676,CAGUAS,PR,Puerto Rico,725,CAGUAS,US Territory
13677,BAYAMON,PR,Puerto Rico,956,BAYAMON,US Territory
13678,SAN JUAN,PR,Puerto Rico,915,SAN JUAN,US Territory
13679,BAYAMON,PR,Puerto Rico,961,BAYAMON,US Territory
13680,YAUCO,PR,Puerto Rico,698,YAUCO,US Territory
13681,MOCA,PR,Puerto Rico,676,MOCA,US Territory
13682,CAROLINA,PR,Puerto Rico,984,CAROLINA,US Territory
13683,PONCE,PR,Puerto Rico,780,PONCE,US Territory
13684,MANATI,PR,Puerto Rico,674,MANATI,US Territory
13685,VEGA BAJA,PR,Puerto Rico,693,VEGA BAJA,US Territory
13686,GUAYNABO,PR,Puerto Rico,970,GUAYNABO,US Territory
13687,SAN JUAN,PR,Puerto Rico,935,SAN JUAN,US Territory
13688,HATO REY,PR,Puerto Rico,919,SAN JUAN,US Territory
13689,BDA NUEVA,PR,Puerto Rico,641,UTUADO,US Territory
13690,FAJARDO,PR,Puerto Rico,738,FAJARDO,US Territory
13691,CAROLINA,PR,Puerto Rico,979,SAN JUAN,US Territory
13692,SAN JUAN,PR,Puerto Rico,912,SAN JUAN,US Territory
13693,SAN JUAN,PR,Puerto Rico,927,SAN JUAN,US Territory
13694,MAYAGUEZ,PR,Puerto Rico,680,MAYAGUEZ,US Territory
13695,DORADO,PR,Puerto Rico,646,DORADO,US Territory
13696,BAYAMON,PR,Puerto Rico,959,BAYAMON,US Territory
13697,SAN JUAN,PR,Puerto Rico,928,SAN JUAN,US Territory
13698,CIDRA,PR,Puerto Rico,739,CIDRA,US Territory
13699,RIO PIEDRAS,PR,Puerto Rico,928,SAN JUAN,US Territory
13700,CABO ROJO,PR,Puerto Rico,623,CABO ROJO,US Territory
13701,PROVIDENCE,RI,Rhode Island,2908,PROVIDENCE,United States
13702,NORTH PROVIDENCE,RI,Rhode Island,2904,PROVIDENCE,United States
13703,NEWPORT,RI,Rhode Island,2840,NEWPORT,United States
13704,PROVIDENCE,RI,Rhode Island,2902,PROVIDENCE,United States
13705,WAKEFIELD,RI,Rhode Island,2879,WASHINGTON,United States
13706,WARWICK,RI,Rhode Island,2886,KENT,United States
13707,PROVIDENCE,RI,Rhode Island,2905,PROVIDENCE,United States
13708,WOONSOCKET,RI,Rhode Island,2895,PROVIDENCE,United States
13709,PROVIDENCE,RI,Rhode Island,2906,PROVIDENCE,United States
13710,WESTERLY,RI,Rhode Island,2891,WASHINGTON,United States
13711,EAST PROVIDENCE,RI,Rhode Island,2915,PROVIDENCE,United States
13712,ROCK HILL,SC,South Carolina,29732,YORK,United States
13713,CHARLESTON,SC,South Carolina,29425,CHARLESTON,United States
13714,DILLON,SC,South Carolina,29536,DILLON,United States
13715,SPARTANBURG,SC,South Carolina,29303,SPARTANBURG,United States
13716,SENECA,SC,South Carolina,29672,OCONEE,United States
13717,HARTSVILLE,SC,South Carolina,29550,DARLINGTON,United States
13718,PICKENS,SC,South Carolina,29671,PICKENS,United States
13719,EASLEY,SC,South Carolina,29640,PICKENS,United States
13720,COLUMBIA,SC,South Carolina,29203,RICHLAND,United States
13721,CHESTER,SC,South Carolina,29706,CHESTER,United States
13722,GEORGETOWN,SC,South Carolina,29440,GEORGETOWN,United States
13723,GREENVILLE,SC,South Carolina,29601,GREENVILLE,United States
13724,COLUMBIA,SC,South Carolina,29204,RICHLAND,United States
13725,ANDERSON,SC,South Carolina,29621,ANDERSON,United States
13726,WALTERBORO,SC,South Carolina,29488,COLLETON,United States
13727,SPARTANBURG,SC,South Carolina,29306,SPARTANBURG,United States
13728,LANCASTER,SC,South Carolina,29720,LANCASTER,United States
13729,SIMPSONVILLE,SC,South Carolina,29681,GREENVILLE,United States
13730,CLINTON,SC,South Carolina,29325,LAURENS,United States
13731,GAFFNEY,SC,South Carolina,29340,CHEROKEE,United States
13732,CAMDEN,SC,South Carolina,29020,KERSHAW,United States
13733,CONWAY,SC,South Carolina,29526,HORRY,United States
13734,FLORENCE,SC,South Carolina,29506,FLORENCE,United States
13735,NEWBERRY,SC,South Carolina,29108,NEWBERRY,United States
13736,MULLINS,SC,South Carolina,29574,MARION,United States
13737,CHARLESTON,SC,South Carolina,29414,CHARLESTON,United States
13738,BEAUFORT,SC,South Carolina,29902,BEAUFORT,United States
13739,SUMTER,SC,South Carolina,29150,SUMTER,United States
13740,GREENWOOD,SC,South Carolina,29646,GREENWOOD,United States
13741,VARNVILLE,SC,South Carolina,29944,HAMPTON,United States
13742,WEST COLUMBIA,SC,South Carolina,29169,LEXINGTON,United States
13743,GREENVILLE,SC,South Carolina,29605,GREENVILLE,United States
13744,CHARLESTON,SC,South Carolina,29406,CHARLESTON,United States
13745,HILTON HEAD ISLAND,SC,South Carolina,29926,BEAUFORT,United States
13746,AIKEN,SC,South Carolina,29801,AIKEN,United States
13747,MYRTLE BEACH,SC,South Carolina,29572,HORRY,United States
13748,COLUMBIA,SC,South Carolina,29220,RICHLAND,United States
13749,CHARLESTON,SC,South Carolina,29401,CHARLESTON,United States
13750,MOUNT PLEASANT,SC,South Carolina,29464,CHARLESTON,United States
13751,FLORENCE,SC,South Carolina,29505,FLORENCE,United States
13752,MURRELLS INLET,SC,South Carolina,29576,HORRY,United States
13753,Beaufort,SC,South Carolina,29902,BEAUFORT,United States
13754,HARDEEVILLE,SC,South Carolina,29927,JASPER,United States
13755,GREENVILLE,SC,South Carolina,29615,GREENVILLE,United States
13756,GREER,SC,South Carolina,29651,GREENVILLE,United States
13757,MOUNT PLEASANT,SC,South Carolina,29466,CHARLESTON,United States
13758,LORIS,SC,South Carolina,29569,HORRY,United States
13759,COLUMBIA,SC,South Carolina,29212,LEXINGTON,United States
13760,CHERAW,SC,South Carolina,29520,CHESTERFIELD,United States
13761,UNION,SC,South Carolina,29379,UNION,United States
13762,MANNING,SC,South Carolina,29102,CLARENDON,United States
13763,SUMMERVILLE,SC,South Carolina,29486,DORCHESTER,United States
13764,COLUMBIA,SC,South Carolina,29209,RICHLAND,United States
13765,FAIRFAX,SC,South Carolina,29827,ALLENDALE,United States
13766,ABBEVILLE,SC,South Carolina,29620,ABBEVILLE,United States
13767,EDGEFIELD,SC,South Carolina,29384,LAURENS,United States
13768,CHARLESTON,SC,South Carolina,29405,CHARLESTON,United States
13769,TRAVELERS REST,SC,South Carolina,29690,GREENVILLE,United States
13770,GREER,SC,South Carolina,29650,GREENVILLE,United States
13771,ANDERSON,SC,South Carolina,29622,ANDERSON,United States
13772,WATERTOWN,SD,South Dakota,57201,CODINGTON,United States
13773,BROOKINGS,SD,South Dakota,57006,BROOKINGS,United States
13774,YANKTON,SD,South Dakota,57078,YANKTON,United States
13775,ABERDEEN,SD,South Dakota,57401,BROWN,United States
13776,PIERRE,SD,South Dakota,57501,HUGHES,United States
13777,SIOUX FALLS,SD,South Dakota,57117,MINNEHAHA,United States
13778,FORT MEADE,SD,South Dakota,57741,MEADE,United States
13779,SPEARFISH,SD,South Dakota,57783,LAWRENCE,United States
13780,RAPID CITY,SD,South Dakota,57701,PENNINGTON,United States
13781,ROSEBUD,SD,South Dakota,57570,TODD,United States
13782,DAKOTA DUNES,SD,South Dakota,57049,UNION,United States
13783,SIOUX FALLS,SD,South Dakota,57105,MINNEHAHA,United States
13784,RAPID CITY,SD,South Dakota,57703,PENNINGTON,United States
13785,SIOUX FALLS,SD,South Dakota,57108,LINCOLN,United States
13786,ABERDEEN,SD,South Dakota,57402,BROWN,United States
13787,PINE RIDGE,SD,South Dakota,57770,OGLALA LAKOTA COUNTY,United States
13788,MADISON,SD,South Dakota,57042,LAKE,United States
13789,FAULKTON,SD,South Dakota,57438,FAULK,United States
13790,GETTYSBURG,SD,South Dakota,57442,POTTER,United States
13791,ARMOUR,SD,South Dakota,57313,DOUGLAS,United States
13792,PLATTE,SD,South Dakota,57369,CHARLES MIX,United States
13793,CLEAR LAKE,SD,South Dakota,57226,DEUEL,United States
13794,EUREKA,SD,South Dakota,57437,MC PHERSON,United States
13795,BURKE,SD,South Dakota,57523,GREGORY,United States
13796,FLANDREAU,SD,South Dakota,57028,MOODY,United States
13797,WEBSTER,SD,South Dakota,57274,DAY,United States
13798,BRITTON,SD,South Dakota,57430,MARSHALL,United States
13799,FREEMAN,SD,South Dakota,57029,HUTCHINSON,United States
13800,MARTIN,SD,South Dakota,57551,BENNETT,United States
13801,WAGNER,SD,South Dakota,57380,CHARLES MIX,United States
13802,REDFIELD,SD,South Dakota,57469,SPINK,United States
13803,SCOTLAND,SD,South Dakota,57059,BON HOMME,United States
13804,BOWDLE,SD,South Dakota,57428,EDMUNDS,United States
13805,PHILIP,SD,South Dakota,57567,HAAKON,United States
13806,DEADWOOD,SD,South Dakota,57732,LAWRENCE,United States
13807,STURGIS,SD,South Dakota,57785,MEADE,United States
13808,HOT SPRINGS,SD,South Dakota,57747,FALL RIVER,United States
13809,CUSTER,SD,South Dakota,57730,CUSTER,United States
13810,WESSINGTON SPRINGS,SD,South Dakota,57382,JERAULD,United States
13811,MOBRIDGE,SD,South Dakota,57601,WALWORTH,United States
13812,MILBANK,SD,South Dakota,57252,GRANT,United States
13813,TYNDALL,SD,South Dakota,57066,BON HOMME,United States
13814,VIBORG,SD,South Dakota,57070,TURNER,United States
13815,CHAMBERLAIN,SD,South Dakota,57325,BRULE,United States
13816,PARKSTON,SD,South Dakota,57366,HUTCHINSON,United States
13817,DELL RAPIDS,SD,South Dakota,57022,MINNEHAHA,United States
13818,DE SMET,SD,South Dakota,57231,KINGSBURY,United States
13819,CANTON,SD,South Dakota,57013,LINCOLN,United States
13820,WINNER,SD,South Dakota,57580,TRIPP,United States
13821,HURON,SD,South Dakota,57350,BEADLE,United States
13822,VERMILLION,SD,South Dakota,57069,CLAY,United States
13823,MILLER,SD,South Dakota,57362,HAND,United States
13824,GREGORY,SD,South Dakota,57533,GREGORY,United States
13825,SISSETON,SD,South Dakota,57262,ROBERTS,United States
13826,MITCHELL,SD,South Dakota,57301,DAVISON,United States
13827,EAGLE BUTTE,SD,South Dakota,57625,DEWEY,United States
13828,JACKSON,TN,Tennessee,38301,MADISON,United States
13829,GALLATIN,TN,Tennessee,37066,SUMNER,United States
13830,NASHVILLE,TN,Tennessee,37207,DAVIDSON,United States
13831,MANCHESTER,TN,Tennessee,37355,COFFEE,United States
13832,LEXINGTON,TN,Tennessee,38351,HENDERSON,United States
13833,CROSSVILLE,TN,Tennessee,38555,CUMBERLAND,United States
13834,MARYVILLE,TN,Tennessee,37804,BLOUNT,United States
13835,BRISTOL,TN,Tennessee,37620,SULLIVAN,United States
13836,KNOXVILLE,TN,Tennessee,37920,KNOX,United States
13837,HUNTINGDON,TN,Tennessee,38344,CARROLL,United States
13838,KINGSPORT,TN,Tennessee,37662,SULLIVAN,United States
13839,ELIZABETHTON,TN,Tennessee,37643,CARTER,United States
13840,PULASKI,TN,Tennessee,38478,GILES,United States
13841,FRANKLIN,TN,Tennessee,37067,WILLIAMSON,United States
13842,MORRISTOWN,TN,Tennessee,37814,HAMBLEN,United States
13843,HARRIMAN,TN,Tennessee,37748,ROANE,United States
13844,ROGERSVILLE,TN,Tennessee,37857,HAWKINS,United States
13845,LA FOLLETTE,TN,Tennessee,37766,CAMPBELL,United States
13846,OAK RIDGE,TN,Tennessee,37830,ANDERSON,United States
13847,CLARKSVILLE,TN,Tennessee,37040,MONTGOMERY,United States
13848,NASHVILLE,TN,Tennessee,37232,DAVIDSON,United States
13849,DICKSON,TN,Tennessee,37055,DICKSON,United States
13850,MEMPHIS,TN,Tennessee,38120,SHELBY,United States
13851,MEMPHIS,TN,Tennessee,38104,SHELBY,United States
13852,GREENEVILLE,TN,Tennessee,37745,GREENE,United States
13853,MURFREESBORO,TN,Tennessee,37129,RUTHERFORD,United States
13854,JEFFERSON CITY,TN,Tennessee,37760,JEFFERSON,United States
13855,TAZEWELL,TN,Tennessee,37879,CLAIBORNE,United States
13856,WINCHESTER,TN,Tennessee,37398,FRANKLIN,United States
13857,COOKEVILLE,TN,Tennessee,38501,PUTNAM,United States
13858,MILAN,TN,Tennessee,38358,GIBSON,United States
13859,MARTIN,TN,Tennessee,38237,WEAKLEY,United States
13860,JOHNSON CITY,TN,Tennessee,37604,WASHINGTON,United States
13861,SPRINGFIELD,TN,Tennessee,37172,ROBERTSON,United States
13862,ATHENS,TN,Tennessee,37371,MC MINN,United States
13863,DYERSBURG,TN,Tennessee,38024,DYER,United States
13864,COLUMBIA,TN,Tennessee,38401,MAURY,United States
13865,SEVIERVILLE,TN,Tennessee,37862,SEVIER,United States
13866,NASHVILLE,TN,Tennessee,37205,DAVIDSON,United States
13867,SWEETWATER,TN,Tennessee,37874,MONROE,United States
13868,CHATTANOOGA,TN,Tennessee,37404,HAMILTON,United States
13869,FAYETTEVILLE,TN,Tennessee,37334,LINCOLN,United States
13870,CHATTANOOGA,TN,Tennessee,37403,HAMILTON,United States
13871,SAVANNAH,TN,Tennessee,38372,HARDIN,United States
13872,LENOIR CITY,TN,Tennessee,37772,LOUDON,United States
13873,NASHVILLE,TN,Tennessee,37208,DAVIDSON,United States
13874,POWELL,TN,Tennessee,37849,KNOX,United States
13875,KNOXVILLE,TN,Tennessee,37916,KNOX,United States
13876,UNION CITY,TN,Tennessee,38261,OBION,United States
13877,COVINGTON,TN,Tennessee,38019,TIPTON,United States
13878,PARIS,TN,Tennessee,38242,HENRY,United States
13879,SHELBYVILLE,TN,Tennessee,37160,BEDFORD,United States
13880,MEMPHIS,TN,Tennessee,38105,SHELBY,United States
13881,TULLAHOMA,TN,Tennessee,37388,COFFEE,United States
13882,SMITHVILLE,TN,Tennessee,37166,DE KALB,United States
13883,HERMITAGE,TN,Tennessee,37076,DAVIDSON,United States
13884,MCMINNVILLE,TN,Tennessee,37110,WARREN,United States
13885,MEMPHIS,TN,Tennessee,38103,SHELBY,United States
13886,NEWPORT,TN,Tennessee,37821,COCKE,United States
13887,MEMPHIS,TN,Tennessee,38118,SHELBY,United States
13888,NASHVILLE,TN,Tennessee,37203,DAVIDSON,United States
13889,MOUNTAIN HOME,TN,Tennessee,37684,WASHINGTON,United States
13890,KNOXVILLE,TN,Tennessee,37923,KNOX,United States
13891,LAWRENCEBURG,TN,Tennessee,38464,LAWRENCE,United States
13892,KINGSPORT,TN,Tennessee,37660,SULLIVAN,United States
13893,MEMPHIS,TN,Tennessee,38119,SHELBY,United States
13894,CLEVELAND,TN,Tennessee,37311,BRADLEY,United States
13895,LIVINGSTON,TN,Tennessee,38570,OVERTON,United States
13896,NASHVILLE,TN,Tennessee,37212,DAVIDSON,United States
13897,SPARTA,TN,Tennessee,38583,WHITE,United States
13898,LEBANON,TN,Tennessee,37087,WILSON,United States
13899,HENDERSONVILLE,TN,Tennessee,37075,SUMNER,United States
13900,NASHVILLE,TN,Tennessee,37211,DAVIDSON,United States
13901,WOODBURY,TN,Tennessee,37190,CANNON,United States
13902,SMYRNA,TN,Tennessee,37167,RUTHERFORD,United States
13903,BARTLETT,TN,Tennessee,38133,SHELBY,United States
13904,BROWNSVILLE,TN,Tennessee,38012,HAYWOOD,United States
13905,ASHLAND CITY,TN,Tennessee,37015,CHEATHAM,United States
13906,WAYNESBORO,TN,Tennessee,38485,WAYNE,United States
13907,CENTERVILLE,TN,Tennessee,37033,HICKMAN,United States
13908,HARTSVILLE,TN,Tennessee,37074,TROUSDALE,United States
13909,WAVERLY,TN,Tennessee,37185,HUMPHREYS,United States
13910,MOUNTAIN CITY,TN,Tennessee,37683,JOHNSON,United States
13911,LAFAYETTE,TN,Tennessee,37083,MACON,United States
13912,PIKEVILLE,TN,Tennessee,37367,BLEDSOE,United States
13913,CARTHAGE,TN,Tennessee,37030,SMITH,United States
13914,LEWISBURG,TN,Tennessee,37091,MARSHALL,United States
13915,DAYTON,TN,Tennessee,37321,RHEA,United States
13916,SNEEDVILLE,TN,Tennessee,37869,HANCOCK,United States
13917,RIPLEY,TN,Tennessee,38063,LAUDERDALE,United States
13918,CAMDEN,TN,Tennessee,38320,BENTON,United States
13919,BOLIVAR,TN,Tennessee,38008,HARDEMAN,United States
13920,ERIN,TN,Tennessee,37061,HOUSTON,United States
13921,ONEIDA,TN,Tennessee,37841,SCOTT,United States
13922,CHATTANOOGA,TN,Tennessee,37405,HAMILTON,United States
13923,MEMPHIS,TN,Tennessee,38133,SHELBY,United States
13924,NASHVILLE,TN,Tennessee,37214,DAVIDSON,United States
13925,JACKSON,TN,Tennessee,38305,MADISON,United States
13926,MEMPHIS,TN,Tennessee,38107,SHELBY,United States
13927,MEMPHIS,TN,Tennessee,38125,SHELBY,United States
13928,NASHVILLE,TN,Tennessee,37228,DAVIDSON,United States
13929,KNOXVILLE,TN,Tennessee,37909,KNOX,United States
13930,EL PASO,TX,Texas,79902,EL PASO,United States
13931,KERRVILLE,TX,Texas,78028,KERR,United States
13932,WICHITA FALLS,TX,Texas,76301,WICHITA,United States
13933,BRYAN,TX,Texas,77802,BRAZOS,United States
13934,DALLAS,TX,Texas,75235,DALLAS,United States
13935,GALVESTON,TX,Texas,77555,GALVESTON,United States
13936,DALLAS,TX,Texas,75246,DALLAS,United States
13937,VICTORIA,TX,Texas,77901,VICTORIA,United States
13938,EL PASO,TX,Texas,79905,EL PASO,United States
13939,BROWNSVILLE,TX,Texas,78520,CAMERON,United States
13940,LAREDO,TX,Texas,78044,WEBB,United States
13941,LONGVIEW,TX,Texas,75601,GREGG,United States
13942,HARLINGEN,TX,Texas,78550,CAMERON,United States
13943,BEAUMONT,TX,Texas,77702,JEFFERSON,United States
13944,HOUSTON,TX,Texas,77002,HARRIS,United States
13945,FORT WORTH,TX,Texas,76104,TARRANT,United States
13946,LUBBOCK,TX,Texas,79410,LUBBOCK,United States
13947,WACO,TX,Texas,76712,MC LENNAN,United States
13948,DALLAS,TX,Texas,75390,DALLAS,United States
13949,CORPUS CHRISTI,TX,Texas,78404,NUECES,United States
13950,DALLAS,TX,Texas,75203,DALLAS,United States
13951,TEMPLE,TX,Texas,76508,BELL,United States
13952,SWEETWATER,TX,Texas,79556,NOLAN,United States
13953,AUSTIN,TX,Texas,78705,TRAVIS,United States
13954,SAN ANTONIO,TX,Texas,78205,BEXAR,United States
13955,ARLINGTON,TX,Texas,76012,TARRANT,United States
13956,HOUSTON,TX,Texas,77030,HARRIS,United States
13957,LAKE JACKSON,TX,Texas,77566,BRAZORIA,United States
13958,IRVING,TX,Texas,75061,DALLAS,United States
13959,MOUNT PLEASANT,TX,Texas,75455,TITUS,United States
13960,BEEVILLE,TX,Texas,78102,BEE,United States
13961,TYLER,TX,Texas,75701,SMITH,United States
13962,NORTH RICHLAND HILLS,TX,Texas,76180,TARRANT,United States
13963,GAINESVILLE,TX,Texas,76240,COOKE,United States
13964,EAGLE PASS,TX,Texas,78852,MAVERICK,United States
13965,PASADENA,TX,Texas,77504,HARRIS,United States
13966,SEGUIN,TX,Texas,78155,GUADALUPE,United States
13967,FLORESVILLE,TX,Texas,78114,WILSON,United States
13968,EDINBURG,TX,Texas,78539,HIDALGO,United States
13969,AUSTIN,TX,Texas,78701,TRAVIS,United States
13970,WESLACO,TX,Texas,78596,HIDALGO,United States
13971,ODESSA,TX,Texas,79761,ECTOR,United States
13972,MIDLAND,TX,Texas,79701,MIDLAND,United States
13973,SMITHVILLE,TX,Texas,78957,BASTROP,United States
13974,ANDREWS,TX,Texas,79714,ANDREWS,United States
13975,CLEBURNE,TX,Texas,76031,JOHNSON,United States
13976,KILLEEN,TX,Texas,76542,BELL,United States
13977,DEL RIO,TX,Texas,78840,VAL VERDE,United States
13978,HEREFORD,TX,Texas,79045,DEAF SMITH,United States
13979,LUBBOCK,TX,Texas,79412,LUBBOCK,United States
13980,KINGSVILLE,TX,Texas,78363,KLEBERG,United States
13981,JOURDANTON,TX,Texas,78026,ATASCOSA,United States
13982,MISSION,TX,Texas,78572,HIDALGO,United States
13983,HOUSTON,TX,Texas,77008,HARRIS,United States
13984,JACKSONVILLE,TX,Texas,75766,CHEROKEE,United States
13985,PARIS,TX,Texas,75460,LAMAR,United States
13986,TEXARKANA,TX,Texas,75501,BOWIE,United States
13987,WEATHERFORD,TX,Texas,76086,PARKER,United States
13988,AMARILLO,TX,Texas,79106,POTTER,United States
13989,CARTHAGE,TX,Texas,75633,PANOLA,United States
13990,LUFKIN,TX,Texas,75901,ANGELINA,United States
13991,SAN ANTONIO,TX,Texas,78229,BEXAR,United States
13992,CONROE,TX,Texas,77304,MONTGOMERY,United States
13993,ABILENE,TX,Texas,79601,TAYLOR,United States
13994,GONZALES,TX,Texas,78629,GONZALES,United States
13995,SULPHUR SPRINGS,TX,Texas,75482,HOPKINS,United States
13996,JACKSBORO,TX,Texas,76458,JACK,United States
13997,BELLVILLE,TX,Texas,77418,AUSTIN,United States
13998,DECATUR,TX,Texas,76234,WISE,United States
13999,SAN MARCOS,TX,Texas,78666,HAYS,United States
14000,KAUFMAN,TX,Texas,75142,KAUFMAN,United States
14001,DENISON,TX,Texas,75020,GRAYSON,United States
14002,RICHMOND,TX,Texas,77469,FORT BEND,United States
14003,BEAUMONT,TX,Texas,77701,JEFFERSON,United States
14004,HUNTSVILLE,TX,Texas,77340,WALKER,United States
14005,STEPHENVILLE,TX,Texas,76401,ERATH,United States
14006,GREENVILLE,TX,Texas,75401,HUNT,United States
14007,CHILDRESS,TX,Texas,79201,CHILDRESS,United States
14008,COLUMBUS,TX,Texas,78934,COLORADO,United States
14009,WAXAHACHIE,TX,Texas,75165,ELLIS,United States
14010,DALLAS,TX,Texas,75234,DALLAS,United States
14011,ATHENS,TX,Texas,75751,HENDERSON,United States
14012,LIVINGSTON,TX,Texas,77351,POLK,United States
14013,BROWNFIELD,TX,Texas,79316,TERRY,United States
14014,MEXIA,TX,Texas,76667,LIMESTONE,United States
14015,MCKINNEY,TX,Texas,75069,COLLIN,United States
14016,EASTLAND,TX,Texas,76448,EASTLAND,United States
14017,AZLE,TX,Texas,76020,TARRANT,United States
14018,DALLAS,TX,Texas,75204,DALLAS,United States
14019,BAYTOWN,TX,Texas,77521,HARRIS,United States
14020,CORSICANA,TX,Texas,75110,NAVARRO,United States
14021,GLEN ROSE,TX,Texas,76043,SOMERVELL,United States
14022,WOODVILLE,TX,Texas,75979,TYLER,United States
14023,DALLAS,TX,Texas,75231,DALLAS,United States
14024,BAY CITY,TX,Texas,77414,MATAGORDA,United States
14025,SHERMAN,TX,Texas,75092,GRAYSON,United States
14026,HENDERSON,TX,Texas,75652,RUSK,United States
14027,LUFKIN,TX,Texas,75904,ANGELINA,United States
14028,LAMESA,TX,Texas,79331,DAWSON,United States
14029,NACOGDOCHES,TX,Texas,75961,NACOGDOCHES,United States
14030,PORT ARTHUR,TX,Texas,77640,JEFFERSON,United States
14031,RICHARDSON,TX,Texas,75082,COLLIN,United States
14032,PLAINVIEW,TX,Texas,79072,HALE,United States
14033,GRAPEVINE,TX,Texas,76051,TARRANT,United States
14034,MINERAL WELLS,TX,Texas,76067,PALO PINTO,United States
14035,SAN ANGELO,TX,Texas,76903,TOM GREEN,United States
14036,JASPER,TX,Texas,75951,JASPER,United States
14037,VERNON,TX,Texas,76384,WILBARGER,United States
14038,BROWNWOOD,TX,Texas,76801,BROWN,United States
14039,GRANBURY,TX,Texas,76048,HOOD,United States
14040,CUERO,TX,Texas,77954,DE WITT,United States
14041,FREDERICKSBURG,TX,Texas,78624,GILLESPIE,United States
14042,HOUSTON,TX,Texas,77024,HARRIS,United States
14043,WEBSTER,TX,Texas,77598,HARRIS,United States
14044,DENTON,TX,Texas,76210,DENTON,United States
14045,HOUSTON,TX,Texas,77090,HARRIS,United States
14046,BEDFORD,TX,Texas,76022,TARRANT,United States
